k,rho,nu,beta,delta
0.34800408503927477,0.9884193518197395,0.998965739417725,-0.8215524612407051,-0.6988043108813397
0.33697621231254926,0.9219364920967791,0.8394046301295305,-0.8572215571208749,-0.7457544818703045
0.12240767659059812,1.0273550551958517,0.9823407216542721,-0.9209805923699219,-0.8283541234163907
0.2086676140529313,0.9995015935079276,1.0145341866498936,-0.9126300980276885,-0.7225759610195843
0.2466426856299339,1.017014710771868,1.047114322708173,-0.8691235271402487,-0.6777619143039365
0.22222044454484163,0.9687247258237819,0.8686950868075587,-0.9091716310062771,-0.8117120123572819
0.1574461332163613,0.9741587731238843,1.0580723223869035,-0.9287654133609621,-0.8500906093341485
0.14840094787702426,1.012734896656014,0.9429591241048307,-0.9040092304716578,-0.8445798362999439
0.1503365505741592,1.0028862055032746,1.0556194216570987,-0.9026219001425041,-0.7957527970561848
0.17591205824456974,1.012197263563724,0.8913333491667023,-0.8988492785043228,-0.8102932596207693
0.11498037852250109,1.0667814819331696,1.0254650147477729,-0.893263526079184,-0.6755203588679952
0.19236806760466293,1.0452525345610968,1.1269426120568582,-0.8869955236733021,-0.6214597262120557
0.21882597387113228,0.9818946803795202,0.9237302537840882,-0.8926462053827451,-0.7579089101302643
0.21731021435053355,1.0164082952611446,0.9317290643890015,-0.8988903457916785,-0.8256020689751759
0.2011224240056133,1.0095809337195494,0.9255720243951813,-0.9013427863121422,-0.8060778666674331
0.11657891220965833,0.9751129340367004,1.003829345574153,-0.9236865089542388,-0.8942706063068124
0.13953035656645243,0.9536016648756083,0.9135942304173115,-0.926304544931391,-0.8394774103417473
0.11652373862557908,1.031690401342777,0.9507263624955723,-0.9458996912215105,-0.7698356194140711
0.2018093178220372,0.9652096190410777,0.9518204728674945,-0.9001234487074365,-0.7842526042200357
0.21693286464616535,1.01475890959976,1.0393003869961996,-0.8957016093376411,-0.7138099659881014
0.24309510936898657,1.0296748223561254,0.8884612064890214,-0.9025844177657674,-0.7069525907849615
0.11819228823893561,1.0509086532069576,0.9488238088239996,-0.9408712999365169,-0.7816978045940262
0.05366526586723297,1.0415729541190506,1.0893094735769824,-0.9485131190986579,-0.7810451073310275
0.1326776227438125,1.0242217864020708,1.029330136504033,-0.9290874019972284,-0.7694263915409142
0.26667366661051717,0.9465645540926305,1.0172928268842254,-0.8549054368927781,-0.7338387709723243
0.1607515666540932,1.0875518072094632,0.9760702508242849,-0.8976315323346321,-0.752562226854449
0.1772503401928446,0.9980561435133772,1.0574628951051768,-0.8694522269869219,-0.7449254311832088
0.14949907589789832,0.9899389968823181,0.8430748229497148,-0.924048838722685,-0.7544891853680729
0.22905822910711793,0.9834788803046701,0.7277160224715279,-0.9224489116770979,-0.7664555810164148
0.24133626151847345,0.96155722492828,1.0103278677648064,-0.8812991591106983,-0.76483751002514
0.16844524677027906,0.9579627903327976,0.993092709908745,-0.901411567296754,-0.7982048461658346
0.10625237384976083,1.0162953891548072,1.1119709046246768,-0.9240417166727825,-0.8760683093442291
0.20149769703037362,0.9456741874725285,0.925576625648738,-0.8914424562960191,-0.7980830237122041
0.21586372820786295,1.0163305316639226,0.9586418733980068,-0.9035885246952188,-0.6903208196791124
0.2110209476248004,0.9777400258797742,0.8904856614381433,-0.9210302643683664,-0.7788984554488394
0.10405169201013464,1.102552544702317,1.0217986835972384,-0.9274815889542757,-0.7149540001995587
0.16154691267471158,1.0161438051070797,0.9987298287401788,-0.887979714161913,-0.7816426183276716
0.24460015989941244,0.993073918301488,0.9713495104544833,-0.8617231959148156,-0.6839133187269173
0.13448134244787957,0.9837441377010674,0.9239130849950066,-0.9211518195590459,-0.9055205867969993
0.29157876296805574,0.9782831378239337,0.9209737126780042,-0.8737298872681737,-0.7604321197945276
0.19095227346150898,0.9630583567456723,0.8841760491037691,-0.9246650534842572,-0.7748715578771319
0.15949298777571896,1.0080287973155169,1.0839440621130605,-0.8892657009300956,-0.7024315485719068
0.2433324031578134,0.9748885987730361,0.8044926471458032,-0.9184973847588944,-0.7861411414992769
0.1221703182456999,0.9892637920689822,1.2086823336288295,-0.907957575029629,-0.7971367967824805
0.21380492148420172,0.981465883371386,0.9408618795206333,-0.8954348792260562,-0.7325466588764081
0.21060104483479106,0.9911652000389144,1.0173647805797443,-0.893917806957267,-0.7067215944208594
0.20639117493573686,0.9597937286647894,0.9450275480073972,-0.9267657315555986,-0.7644011798352559
0.21066052555138365,0.9947661573390316,0.9877656353377914,-0.8990618399941696,-0.7264803968039639
0.1384679149006652,0.9764670964410824,1.026946328475201,-0.9478622921459798,-0.8205162597958005
0.17506942621855223,0.9804132997700359,1.077329848986114,-0.8784637108992073,-0.8165576347872145
0.21186985383850304,0.9838262335493817,0.9066171355685634,-0.9150666296639411,-0.7971912589912572
0.1991332290150734,1.0791910626339078,0.9870079984486397,-0.8885738183995125,-0.56539197276695
0.14315005647018675,0.9533343669875726,0.9536300598300662,-0.9291032528175382,-0.8737428533062773
0.20657807583054005,1.04353526507904,0.8065150089723424,-0.9009521818546598,-0.752194790690331
0.0839048421233436,1.0790260403198555,0.9942964265094445,-0.9188001338240341,-0.8159385280356355
0.15045249974445718,1.0670155267698163,1.0066497544541877,-0.9185328298786436,-0.7885592155347394
0.18829441237388272,0.9801112864052055,0.8790594361140328,-0.9145162928212294,-0.7587222597754694
0.17039822899694385,1.0112274828202499,0.9034456564904021,-0.9181732916307574,-0.7794070241587955
0.19665268959959115,1.0218905841880523,0.9647400149490277,-0.9432827758457584,-0.7706326203601932
0.16884542488043758,1.0352594603240757,0.9618955639761242,-0.914249150990305,-0.7649944085812118
0.09308267015821359,1.0085636573784715,1.0629129371637143,-0.9430359649787836,-0.8408486900013098
0.2569362192691111,0.9360380322691695,1.0142753674972766,-0.8652353863767382,-0.6915734017213304
0.21670799617693376,1.0244284512133088,0.9110504287470406,-0.8779151004669863,-0.7310269576211614
0.11263527263776241,1.0088827007723529,0.9591946240108441,-0.9237302500470205,-0.8479362165112531
0.12946100342339056,1.0343435416283642,1.1365862631206802,-0.8996270555967684,-0.7046257483611972
0.1279094282401127,0.9734635590502055,0.9453693847100103,-0.9225535610590652,-0.8785473833978974
0.18103191091841409,0.9930324328642425,0.9061021559013789,-0.9154495256050994,-0.787265967562527
0.17110382580460531,1.0068281780090298,0.8073843792333643,-0.9103344177699709,-0.8318925684296018
0.09980868573782652,1.0535055656216454,0.9672207103073637,-0.9257515532585697,-0.798073000311064
0.13468760865633014,1.0295990422584165,1.0546191358490868,-0.9034623077355531,-0.7586699999258424
0.24595458460291383,0.9490499953122529,1.0029577563505376,-0.8870697315915607,-0.6590078954319579
0.2300317002387268,1.0297039969020478,0.9721430414473877,-0.899084936846202,-0.6111217095305269
0.1968686391818412,0.9907173247051733,0.9120278572762632,-0.9173971102889656,-0.8197001506990486
0.07323003175387746,1.0274591043550951,1.1442648963153033,-0.9334294990687724,-0.8564366757464008
0.230073551126617,1.002064013801361,0.8387098740713097,-0.8916872360335582,-0.7462802906360193
0.09982229164655987,0.9902013485631357,1.0384601396781779,-0.9462092957836059,-0.8850363829480874
0.18062512852061857,1.0314410188681933,0.9971346932389642,-0.8838292879384005,-0.732555855428782
0.1875433687722903,1.0242604327967293,0.9547912152732615,-0.9215385763314868,-0.658359507983161
0.26089773242086844,0.9637703575471124,0.8734194357426557,-0.8756158450193356,-0.7078893342514496
